 # Exposure time [s]         Image stacking order    Imagette stacking order         CE cadence                 CE size             Allowed data volume
  0.05000000000000000        40.000000000000000        4.0000000000000000        46.000000000000007        70313.391947613898        76314.000000000015     
  0.10000000000000001        39.000000000000000        3.0000000000000000        46.800000000000004        74553.311544786731        77641.200000000012     
  0.15000000000000002        36.000000000000000        3.0000000000000000        45.000000000000000        72138.051985314800        74655.000000000000     
  0.20000000000000001        33.000000000000000        3.0000000000000000        42.899999999999999        69690.091351482653        71171.099999999991     
  0.25000000000000000        33.000000000000000        3.0000000000000000        44.550000000000004        69690.091351482653        73908.450000000012     
  0.30000000000000004        33.000000000000000        3.0000000000000000        46.200000000000003        69690.091351482653        76645.800000000003     
  0.35000000000000003        33.000000000000000        3.0000000000000000        47.850000000000009        69690.091351482653        79383.150000000009     
  0.40000000000000002        30.000000000000000        3.0000000000000000        45.000000000000000        67202.806900491560        74655.000000000000     
  0.45000000000000001        30.000000000000000        3.0000000000000000        46.500000000000000        67202.806900491560        77143.500000000000     
  0.50000000000000000        28.000000000000000        2.0000000000000000        44.800000000000004        72141.498868345283        74323.200000000012     
  0.55000000000000004        26.000000000000000        2.0000000000000000        42.900000000000006        69959.563348030060        71171.100000000006     
  0.60000000000000009        26.000000000000000        2.0000000000000000        44.200000000000003        69959.563348030060        73327.800000000003     
  0.65000000000000002        24.000000000000000        2.0000000000000000        42.000000000000000        67748.881627827359        69678.000000000000     
  0.70000000000000007        24.000000000000000        2.0000000000000000        43.200000000000003        67748.881627827359        71668.800000000003     
  0.75000000000000000        24.000000000000000        2.0000000000000000        44.400000000000006        67748.881627827359        73659.600000000006     
  0.80000000000000004        24.000000000000000        2.0000000000000000        45.600000000000001        67748.881627827359        75650.400000000009     
  0.85000000000000009        22.000000000000000        2.0000000000000000        42.900000000000006        65504.236663950862        71171.100000000006     
  0.90000000000000002        22.000000000000000        2.0000000000000000        44.000000000000000        65504.236663950862        72996.000000000000     
  0.95000000000000007        22.000000000000000        2.0000000000000000        45.100000000000009        65504.236663950862        74820.900000000009     
   1.0000000000000000        22.000000000000000        2.0000000000000000        46.200000000000003        65504.236663950862        76645.800000000003     
   1.0500000000000000        44.000000000000000        4.0000000000000000        46.200000000000003        73001.739560336675        76645.800000000003     
   1.1000000000000001        40.000000000000000        4.0000000000000000        44.000000000000000        70380.321948998186        72996.000000000000     
   1.1500000000000001        40.000000000000000        4.0000000000000000        46.000000000000007        70432.240882042781        76314.000000000015     
   1.2000000000000002        39.000000000000000        3.0000000000000000        46.800000000000004        74729.905792733567        77641.200000000012     
   1.2500000000000000        36.000000000000000        3.0000000000000000        45.000000000000000        72375.082701171501        74655.000000000000     
   1.3000000000000000        33.000000000000000        3.0000000000000000        42.899999999999999        69989.404468334207        71171.099999999991     
   1.3500000000000001        33.000000000000000        3.0000000000000000        44.550000000000004        70056.257076407826        73908.450000000012     
   1.4000000000000001        33.000000000000000        3.0000000000000000        46.200000000000003        70124.794294065374        76645.800000000003     
   1.4500000000000002        33.000000000000000        3.0000000000000000        47.850000000000009        70194.541662454765        79383.150000000009     
   1.5000000000000000        30.000000000000000        3.0000000000000000        45.000000000000000        67771.786473936256        74655.000000000000     
   1.5500000000000000        30.000000000000000        3.0000000000000000        46.500000000000000        67842.183387399171        77143.500000000000     
   1.6000000000000001        28.000000000000000        2.0000000000000000        44.800000000000004        72846.120671881537        74323.200000000012     
   1.6500000000000001        26.000000000000000        2.0000000000000000        42.900000000000006        70728.035098080029        71171.100000000006     
   1.7000000000000002        26.000000000000000        2.0000000000000000        44.200000000000003        70797.766183488246        73327.800000000003     
   1.7500000000000000        24.000000000000000        2.0000000000000000        42.000000000000000        68648.444823996382        69678.000000000000     
   1.8000000000000000        24.000000000000000        2.0000000000000000        43.200000000000003        68717.218200513031        71668.800000000003     
   1.8500000000000001        24.000000000000000        2.0000000000000000        44.400000000000006        68785.707974336037        73659.600000000006     
   1.9000000000000001        24.000000000000000        2.0000000000000000        45.600000000000001        68853.852942698155        75650.400000000009     
   1.9500000000000002        22.000000000000000        2.0000000000000000        42.900000000000006        66665.260994325101        71171.100000000006     
   2.0000000000000000        22.000000000000000        2.0000000000000000        44.000000000000000        66731.905518011539        72996.000000000000     
   2.0500000000000003        22.000000000000000        2.0000000000000000        45.100000000000009        66798.087887237823        74820.900000000009     
   2.1000000000000001        22.000000000000000        2.0000000000000000        46.200000000000003        66863.782623517051        76645.800000000003     
   2.1499999999999999        20.000000000000000        2.0000000000000000        43.000000000000000        64627.907667595740        71337.000000000000     
   2.2000000000000002        20.000000000000000        2.0000000000000000        44.000000000000000        64691.857691521916        72996.000000000000     
   2.2500000000000000        20.000000000000000        2.0000000000000000        45.000000000000000        64755.278430677550        74655.000000000000     
   2.3000000000000003        20.000000000000000        2.0000000000000000        46.000000000000007        64818.161290173281        76314.000000000015     
   2.3500000000000001        20.000000000000000        2.0000000000000000        47.000000000000000        64880.500298981162        77973.000000000000     
   2.4000000000000004        18.000000000000000        2.0000000000000000        43.200000000000003        62586.113096766101        71668.800000000003     
   2.4500000000000002        18.000000000000000        2.0000000000000000        44.100000000000001        62646.599493123373        73161.900000000009     
   2.5000000000000000        18.000000000000000        2.0000000000000000        45.000000000000000        62706.542811835723        74655.000000000000     
   2.5500000000000003        18.000000000000000        2.0000000000000000        45.900000000000006        62765.944015516805        76148.100000000006     
   2.6000000000000001        18.000000000000000        2.0000000000000000        46.800000000000004        62824.805158728348        77641.200000000012     
